Ano,Unidade_Geografica,Aprovacao_Ensino_Fundamental,Aprovacao_Ensino_Medio,Reprovacao_Ensino_Fundamental,Reprovacao_Ensino_Medio
2023,São Paulo,98.5,93.3,1.1,3.9
2023,São Paulo,98.7,96.7,1.1,1.5
2023,São Paulo,99.5,95.8,0.5,3.9
2023,São Paulo,99.5,95.8,0.5,3.9
2023,São Paulo,97.8,92.4,1.4,4.3
2023,São Paulo,97.7,92.3,1.4,4.3
2023,São Paulo,98.8,96.6,0.6,1.5
2023,São Paulo,98.6,96.9,1.2,2.2
2023,São Paulo,98.6,96.9,1.2,2.2
2023,São Paulo,98.5,95.1,1.4,2.7
2023,São Paulo,99.4,98.4,0.6,1.6
2023,São Paulo,99.4,98.4,0.6,1.6
2023,São Paulo,99.4,98.5,0.6,1.4
2023,São Paulo,98.2,92.4,1.3,4.3
2023,São Paulo,98.2,92.4,1.3,4.3
2023,São Paulo,98.6,96.6,1.2,1.5
2023,Paraná,98.1,96.5,1.8,2.9
2023,Paraná,98.2,96.5,1.8,2.9
2023,Paraná,97.7,97.5,2.3,1.8
2023,Paraná,98.8,92.7,1.2,6.3
2023,Paraná,98.8,92.4,1.2,6.5
2023,Paraná,,98.3,,1.3
2023,Paraná,98.3,96.4,1.6,2.9
2023,Paraná,98.3,96.3,1.6,3.0
2023,Paraná,98.7,97.6,1.2,1.8
2023,Paraná,97.7,,2.3,
2023,Paraná,97.8,,2.2,
2023,Paraná,97.0,,3.0,
2023,Paraná,99.1,98.0,0.9,1.9
2023,Paraná,99.1,98.0,0.9,1.9
2023,Paraná,98.4,94.5,1.6,5.2
2023,Paraná,98.0,96.3,2.0,3.0
2023,Paraná,98.0,96.2,1.9,3.1
2023,Paraná,97.7,97.6,2.3,1.7
2023,Santa Catarina,95.3,83.6,4.4,12.0
2023,Santa Catarina,95.3,83.5,4.5,12.1
2023,Santa Catarina,96.2,89.3,3.6,8.3
2023,Santa Catarina,96.3,90.2,3.7,7.9
2023,Santa Catarina,96.3,90.3,3.7,7.7
2023,Santa Catarina,,89.1,,10.3
2023,Santa Catarina,90.8,80.9,8.8,13.9
2023,Santa Catarina,90.6,80.7,8.9,14.0
2023,Santa Catarina,93.1,88.3,6.4,8.8
2023,Santa Catarina,96.8,96.8,3.0,2.1
2023,Santa Catarina,96.7,97.6,3.0,2.0
2023,Santa Catarina,97.3,95.3,2.6,2.4
2023,Santa Catarina,99.3,97.4,0.7,2.3
2023,Santa Catarina,99.3,97.4,0.7,2.3
2023,Santa Catarina,98.8,97.4,1.2,2.6
2023,Santa Catarina,94.7,81.4,5.0,13.6
2023,Santa Catarina,94.5,81.2,5.2,13.7
2023,Santa Catarina,96.2,88.5,3.6,8.8
2023,Rio Grande do Sul,93.5,82.7,5.7,9.6
2023,Rio Grande do Sul,93.5,82.7,5.7,9.7
2023,Rio Grande do Sul,93.8,84.8,5.5,8.7
2023,Rio Grande do Sul,96.6,88.8,3.4,9.6
2023,Rio Grande do Sul,96.6,88.0,3.4,10.4
2023,Rio Grande do Sul,,91.8,,6.8
2023,Rio Grande do Sul,92.4,80.5,6.5,10.6
2023,Rio Grande do Sul,92.4,80.5,6.5,10.6
2023,Rio Grande do Sul,93.1,81.4,5.6,9.9
2023,Rio Grande do Sul,92.9,76.2,6.5,16.5
2023,Rio Grande do Sul,92.7,74.7,6.6,17.8
2023,Rio Grande do Sul,94.0,87.4,5.4,7.4
2023,Rio Grande do Sul,98.9,94.5,1.1,3.3
2023,Rio Grande do Sul,98.9,94.5,1.1,3.3
2023,Rio Grande do Sul,97.1,96.7,2.4,2.5
2023,Rio Grande do Sul,92.7,81.0,6.5,10.6
2023,Rio Grande do Sul,92.6,80.8,6.6,10.7
2023,Rio Grande do Sul,93.8,84.3,5.5,9.0
2023,Mato Grosso do Sul,93.2,87.6,6.3,8.8
2023,Mato Grosso do Sul,93.8,87.8,5.8,8.6
2023,Mato Grosso do Sul,87.8,85.1,10.7,10.7
2023,Mato Grosso do Sul,97.3,92.6,2.7,2.8
2023,Mato Grosso do Sul,97.3,92.2,2.7,2.7
2023,Mato Grosso do Sul,,94.8,,3.4
2023,Mato Grosso do Sul,93.3,86.1,5.7,10.0
2023,Mato Grosso do Sul,93.3,86.3,5.7,9.8
2023,Mato Grosso do Sul,93.2,82.8,6.4,12.3
2023,Mato Grosso do Sul,92.1,87.3,7.5,12.7
2023,Mato Grosso do Sul,92.9,,6.8,
2023,Mato Grosso do Sul,86.7,87.3,11.7,12.7
2023,Mato Grosso do Sul,98.9,97.2,1.1,2.4
2023,Mato Grosso do Sul,98.9,97.2,1.1,2.4
2023,Mato Grosso do Sul,97.6,95.8,2.4,3.6
2023,Mato Grosso do Sul,92.4,86.5,7.0,9.5
2023,Mato Grosso do Sul,93.0,86.7,6.5,9.4
2023,Mato Grosso do Sul,87.7,84.6,10.8,11.0
2023,Mato Grosso,99.2,96.0,0.6,1.5
2023,Mato Grosso,99.2,95.9,0.6,1.5
2023,Mato Grosso,98.9,97.3,0.7,1.7
2023,Mato Grosso,,93.9,,5.7
2023,Mato Grosso,,93.9,,5.5
2023,Mato Grosso,,93.8,,6.1
2023,Mato Grosso,99.2,96.4,0.4,1.3
2023,Mato Grosso,99.1,96.2,0.4,1.3
2023,Mato Grosso,99.5,97.8,0.2,1.0
2023,Mato Grosso,99.1,,0.7,
2023,Mato Grosso,99.2,,0.7,
2023,Mato Grosso,98.6,,1.0,
2023,Mato Grosso,99.3,94.1,0.7,1.5
2023,Mato Grosso,99.3,94.1,0.7,1.5
2023,Mato Grosso,93.8,100.0,6.2,0.0
2023,Mato Grosso,99.1,96.2,0.6,1.6
2023,Mato Grosso,99.2,96.1,0.6,1.5
2023,Mato Grosso,98.9,97.3,0.7,1.7
2023,Goiás,98.1,97.9,1.6,1.5
2023,Goiás,98.1,97.9,1.6,1.4
2023,Goiás,97.2,96.2,2.5,3.0
2023,Goiás,,86.3,,12.1
2023,Goiás,,85.9,,12.6
2023,Goiás,,87.9,,10.3
2023,Goiás,99.1,98.3,0.6,1.0
2023,Goiás,99.1,98.3,0.6,1.0
2023,Goiás,99.2,99.2,0.6,0.3
2023,Goiás,97.3,94.0,2.4,4.0
2023,Goiás,97.3,93.4,2.4,4.3
2023,Goiás,96.8,98.3,2.9,1.7
2023,Goiás,99.2,97.7,0.8,2.0
2023,Goiás,99.2,97.7,0.8,2.0
2023,Goiás,98.5,98.3,1.4,1.5
2023,Goiás,97.9,97.9,1.8,1.4
2023,Goiás,97.9,98.0,1.8,1.4
2023,Goiás,97.2,95.9,2.6,3.2
2023,Distrito Federal,95.3,87.3,4.2,9.7
2023,Distrito Federal,95.3,87.2,4.2,9.7
2023,Distrito Federal,94.5,90.3,5.3,7.9
2023,Distrito Federal,98.3,89.9,1.7,8.1
2023,Distrito Federal,98.3,90.7,1.7,7.4
2023,Distrito Federal,,85.3,,12.4
2023,Distrito Federal,93.9,84.3,5.4,11.8
2023,Distrito Federal,93.9,84.2,5.4,11.8
2023,Distrito Federal,94.3,89.7,5.4,8.3
2023,Distrito Federal,99.1,96.4,0.9,3.1
2023,Distrito Federal,99.1,96.4,0.9,3.1
2023,Distrito Federal,100.0,100.0,0.0,0.0
2023,Distrito Federal,93.9,84.6,5.3,11.6
2023,Distrito Federal,93.9,84.4,5.3,11.7
2023,Distrito Federal,94.3,88.7,5.4,9.2
Fonte: INEP/Censo Escolar da Educação Básica.,,,,,
2024,Brasil,96.0,91.7,3.4,5.1
2024,Brasil,96.3,91.7,3.2,5.2
2024,Brasil,93.9,92.7,5.0,3.7
2024,Brasil,97.3,92.0,2.6,6.7
2024,Brasil,97.3,91.9,2.6,6.7
2024,Brasil,,92.5,,6.5
2024,Brasil,95.4,90.8,3.7,5.5
2024,Brasil,95.5,90.7,3.6,5.7
2024,Brasil,94.2,92.6,4.2,3.5
2024,Brasil,95.3,93.0,4.1,4.3
2024,Brasil,95.6,93.3,3.9,4.4
2024,Brasil,93.8,90.5,5.1,3.3
2024,Brasil,99.1,97.4,0.9,2.1
2024,Brasil,99.1,97.5,0.9,2.1
2024,Brasil,98.1,95.2,1.7,2.8
2024,Brasil,95.3,90.9,4.0,5.6
2024,Brasil,95.6,90.7,3.8,5.7
2024,Brasil,93.8,92.6,5.0,3.7
2024,Norte,94.1,93.2,4.7,3.8
2024,Norte,95.3,93.3,3.9,4.1
2024,Norte,90.7,93.1,7.1,2.3
2024,Norte,97.0,93.1,2.9,5.9
2024,Norte,97.0,92.9,2.9,6.1
2024,Norte,,94.4,,4.6
2024,Norte,95.4,92.9,3.5,3.9
2024,Norte,95.9,92.9,3.4,4.2
2024,Norte,92.7,93.0,4.6,2.2
2024,Norte,92.9,97.8,5.7,0.0
2024,Norte,94.3,97.6,4.8,0.0
2024,Norte,90.4,100.0,7.4,0.0
2024,Norte,99.2,97.7,0.7,1.9
2024,Norte,99.2,97.8,0.7,1.8
2024,Norte,95.9,93.3,3.8,4.4
2024,Norte,93.6,92.9,5.1,3.9
2024,Norte,94.8,92.9,4.3,4.3
2024,Norte,90.7,93.1,7.1,2.3
2024,Nordeste,95.0,92.1,4.1,4.4
2024,Nordeste,95.2,92.1,4.0,4.4
2024,Nordeste,94.4,91.7,4.6,4.1
2024,Nordeste,98.0,91.3,1.9,7.1
2024,Nordeste,98.0,91.0,1.9,7.3
2024,Nordeste,,93.1,,5.9
2024,Nordeste,91.8,91.5,6.1,4.5
2024,Nordeste,92.1,91.5,5.9,4.6
2024,Nordeste,89.5,91.6,7.6,4.1
2024,Nordeste,94.3,84.8,4.8,2.9
2024,Nordeste,94.2,74.0,4.9,4.2
2024,Nordeste,94.5,90.7,4.6,2.2
2024,Nordeste,99.0,97.3,0.9,2.2
2024,Nordeste,99.0,97.4,0.9,2.1
2024,Nordeste,97.7,93.6,2.0,3.2
2024,Nordeste,94.1,91.5,4.9,4.6
2024,Nordeste,94.0,91.5,5.0,4.7
2024,Nordeste,94.3,91.7,4.7,4.2
2024,Sudeste,97.1,91.6,2.5,5.2
2024,Sudeste,97.1,91.6,2.4,5.2
2024,Sudeste,96.3,93.8,3.4,4.2
2024,Sudeste,96.9,92.9,2.9,6.2
2024,Sudeste,96.9,92.9,2.9,6.2
2024,Sudeste,,93.0,,6.4
2024,Sudeste,96.3,90.4,2.8,5.8
2024,Sudeste,96.3,90.3,2.8,5.8
2024,Sudeste,96.6,93.6,2.8,4.1
2024,Sudeste,96.7,95.2,2.9,3.9
2024,Sudeste,96.8,95.1,2.9,3.9
2024,Sudeste,96.0,97.5,3.7,1.3
2024,Sudeste,99.1,97.5,0.9,2.1
2024,Sudeste,99.1,97.5,0.9,2.1
2024,Sudeste,99.0,96.7,0.9,2.1
2024,Sudeste,96.6,90.5,2.9,5.8
2024,Sudeste,96.6,90.4,2.8,5.8
2024,Sudeste,96.1,93.6,3.5,4.4
2024,Sul,95.6,88.9,4.1,8.0
2024,Sul,95.6,88.8,4.1,8.1
2024,Sul,95.9,91.9,3.7,5.7
2024,Sul,96.5,91.1,3.4,7.2
2024,Sul,96.5,91.0,3.4,7.2
2024,Sul,,92.0,,6.7
2024,Sul,94.1,87.4,5.5,9.0
2024,Sul,94.0,87.2,5.6,9.1
2024,Sul,95.5,91.7,3.9,5.6
2024,Sul,95.6,83.2,4.1,11.3
2024,Sul,95.6,83.0,4.1,11.5
2024,Sul,96.1,84.2,3.7,10.3
2024,Sul,99.1,97.4,0.9,2.2
2024,Sul,99.1,97.4,0.9,2.2
2024,Sul,98.2,96.8,1.7,2.7
2024,Sul,95.0,87.5,4.6,8.9
2024,Sul,94.9,87.3,4.7,9.1
2024,Sul,95.9,91.6,3.7,5.8
2024,Centro-Oeste,97.1,93.9,2.6,4.1
2024,Centro-Oeste,97.2,93.9,2.5,4.1
2024,Centro-Oeste,95.6,94.2,3.8,3.7
2024,Centro-Oeste,98.8,92.2,1.2,6.5
2024,Centro-Oeste,98.8,93.0,1.2,5.8
2024,Centro-Oeste,,89.2,,9.0
2024,Centro-Oeste,96.6,93.4,2.8,4.4
2024,Centro-Oeste,96.6,93.3,2.8,4.5
2024,Centro-Oeste,97.0,95.2,2.6,2.7
2024,Centro-Oeste,96.6,92.2,3.1,6.9
2024,Centro-Oeste,96.8,92.5,3.0,6.6
2024,Centro-Oeste,94.7,91.6,4.5,7.9
2024,Centro-Oeste,99.3,97.2,0.7,2.0
2024,Centro-Oeste,99.3,97.2,0.7,2.0
2024,Centro-Oeste,98.8,97.2,1.1,1.9
2024,Centro-Oeste,96.6,93.3,3.0,4.5
2024,Centro-Oeste,96.7,93.3,2.9,4.5
2024,Centro-Oeste,95.5,94.1,3.9,3.8
2024,Rondônia,96.5,90.8,2.8,5.2
2024,Rondônia,96.8,90.7,2.5,5.3
2024,Rondônia,94.1,92.0,5.0,4.3
2024,Rondônia,,94.5,,5.1
2024,Rondônia,,94.6,,5.2
2024,Rondônia,,94.2,,4.8
2024,Rondônia,96.3,90.1,2.3,5.3
2024,Rondônia,96.5,90.1,2.2,5.3
2024,Rondônia,93.5,90.3,3.5,3.8
2024,Rondônia,96.1,,3.7,
2024,Rondônia,96.7,,3.1,
2024,Rondônia,94.1,,5.5,
2024,Rondônia,98.8,95.4,1.2,4.3
2024,Rondônia,98.8,95.7,1.1,4.1
2024,Rondônia,98.1,93.9,1.9,5.1
2024,Rondônia,96.2,90.4,3.0,5.3
2024,Rondônia,96.6,90.4,2.7,5.3
2024,Rondônia,94.0,91.5,5.2,4.1
2024,Acre,94.2,87.4,4.2,7.8
2024,Acre,95.5,87.9,3.9,9.2
2024,Acre,91.5,85.8,4.7,3.6
2024,Acre,92.1,95.6,7.9,2.9
2024,Acre,92.1,95.6,7.9,3.0
2024,Acre,,95.5,,2.6
2024,Acre,93.9,86.2,4.2,8.5
2024,Acre,95.0,86.6,4.3,10.3
2024,Acre,91.0,85.2,3.7,3.7
2024,Acre,94.0,,4.7,
2024,Acre,95.5,,3.9,
2024,Acre,92.0,,5.8,
2024,Acre,99.7,97.2,0.3,1.5
2024,Acre,99.7,97.2,0.3,1.5
2024,Acre,93.9,86.8,4.4,8.2
2024,Acre,95.2,87.1,4.2,9.9
2024,Acre,91.5,85.8,4.7,3.6
2024,Amazonas,94.7,89.7,4.1,6.3
2024,Amazonas,95.4,89.6,3.8,6.8
2024,Amazonas,92.6,89.7,4.8,3.7
2024,Amazonas,98.1,93.4,1.9,6.1
2024,Amazonas,98.1,93.1,1.9,6.3
2024,Amazonas,,95.3,,4.5
2024,Amazonas,95.6,89.1,3.6,6.5
2024,Amazonas,95.8,89.0,3.5,7.2
2024,Amazonas,92.4,89.6,5.4,3.7
2024,Amazonas,93.8,,4.6,
2024,Amazonas,94.4,,4.6,
2024,Amazonas,92.6,,4.8,
2024,Amazonas,99.2,97.6,0.7,1.8
2024,Amazonas,99.2,97.7,0.7,1.8
2024,Amazonas,96.8,93.8,3.2,6.2
2024,Amazonas,94.3,89.2,4.3,6.5
2024,Amazonas,95.0,89.1,4.2,7.1
2024,Amazonas,92.6,89.7,4.8,3.7
2024,Roraima,94.5,89.2,4.6,7.2
2024,Roraima,94.8,88.9,4.5,8.3
2024,Roraima,93.3,90.3,4.9,3.4
2024,Roraima,97.1,95.9,2.9,2.9
2024,Roraima,97.1,95.6,2.9,3.9
2024,Roraima,,96.2,,1.6
2024,Roraima,91.5,88.5,6.9,7.6
2024,Roraima,91.6,88.2,7.4,8.7
2024,Roraima,91.4,89.7,6.2,3.6
2024,Roraima,96.5,,3.0,
2024,Roraima,96.4,,3.1,
2024,Roraima,97.1,,2.3,
2024,Roraima,99.0,95.8,1.0,3.7
2024,Roraima,99.0,95.7,1.0,3.8
2024,Roraima,,100.0,,0.0
2024,Roraima,94.2,88.8,4.8,7.4
2024,Roraima,94.5,88.4,4.8,8.6
2024,Roraima,93.3,90.2,4.9,3.4
2024,Pará,92.9,97.0,5.8,1.1
2024,Pará,94.8,97.1,4.3,1.1
2024,Pará,89.1,96.5,8.7,0.8
2024,Pará,97.3,91.3,2.6,6.7
2024,Pará,97.3,91.3,2.6,6.7
2024,Pará,,92.3,,4.7
2024,Pará,98.6,97.0,0.8,0.9
2024,Pará,98.7,97.1,0.8,0.9
2024,Pará,98.3,96.5,0.9,0.8
2024,Pará,91.4,97.8,7.0,0.0
2024,Pará,93.1,97.6,5.7,0.0
2024,Pará,88.9,100.0,8.9,0.0
2024,Pará,99.1,98.1,0.7,1.5
2024,Pará,99.2,98.2,0.7,1.5
2024,Pará,89.5,91.4,10.2,4.5
2024,Pará,92.2,96.9,6.3,1.0
2024,Pará,94.1,96.9,4.9,1.1
2024,Pará,89.1,96.5,8.7,0.8
2024,Amapá,92.9,89.0,6.3,7.5
2024,Amapá,93.3,89.1,6.0,7.8
2024,Amapá,91.2,88.1,7.2,5.1
2024,Amapá,,94.4,,5.4
2024,Amapá,,94.4,,5.4
2024,Amapá,90.7,87.7,8.0,8.3
2024,Amapá,90.7,87.7,8.3,8.8
2024,Amapá,90.8,87.9,7.2,5.2
2024,Amapá,94.2,,5.4,
2024,Amapá,94.7,,4.9,
2024,Amapá,92.0,,7.3,
2024,Amapá,99.5,98.9,0.3,0.6
2024,Amapá,99.7,99.4,0.2,0.5
2024,Amapá,82.3,92.5,8.3,3.0
2024,Amapá,92.2,88.0,6.9,8.1
2024,Amapá,92.5,88.1,6.8,8.6
2024,Amapá,91.3,87.9,7.2,5.2
2024,Tocantins,97.3,93.9,2.4,4.1
2024,Tocantins,97.5,93.9,2.2,4.1
2024,Tocantins,95.9,93.8,3.5,4.2
2024,Tocantins,,92.2,,7.6
2024,Tocantins,,92.1,,7.6
2024,Tocantins,,92.3,,7.7
2024,Tocantins,96.7,93.6,2.6,4.1
2024,Tocantins,96.8,93.6,2.6,4.1
2024,Tocantins,95.8,93.9,2.9,3.7
2024,Tocantins,97.3,,2.5,
2024,Tocantins,97.5,,2.3,
2024,Tocantins,95.9,,3.8,
2024,Tocantins,99.3,98.1,0.7,1.9
2024,Tocantins,99.4,98.1,0.6,1.9
2024,Tocantins,97.2,98.6,2.8,1.4
2024,Tocantins,97.1,93.6,2.6,4.2
2024,Tocantins,97.3,93.6,2.4,4.2
2024,Tocantins,95.9,93.7,3.5,4.3
2024,Maranhão,95.6,92.3,3.5,4.4
2024,Maranhão,96.0,92.8,3.3,4.3
2024,Maranhão,94.9,89.9,3.8,5.0
2024,Maranhão,98.5,92.4,1.3,6.5
2024,Maranhão,98.5,91.7,1.3,7.2
2024,Maranhão,,94.8,,4.2
2024,Maranhão,90.3,92.1,6.4,4.5
2024,Maranhão,97.1,92.6,2.4,4.3
2024,Maranhão,83.4,89.6,10.4,5.3
2024,Maranhão,95.2,82.7,3.8,2.9
2024,Maranhão,95.2,67.7,3.9,5.1
2024,Maranhão,95.2,90.2,3.7,1.8
2024,Maranhão,99.0,96.4,0.8,2.0
2024,Maranhão,99.1,97.2,0.8,1.9
2024,Maranhão,98.8,88.5,0.8,2.4
2024,Maranhão,95.1,92.1,3.8,4.6
2024,Maranhão,95.3,92.4,3.8,4.5
2024,Maranhão,94.9,90.0,3.9,5.1
2024,Piauí,96.3,96.5,3.2,1.5
2024,Piauí,96.4,96.6,3.1,1.5
2024,Piauí,96.0,95.4,3.5,1.3
2024,Piauí,,94.2,,4.4
2024,Piauí,,94.3,,4.4
2024,Piauí,,93.4,,3.8
2024,Piauí,98.2,96.6,1.2,1.1
2024,Piauí,98.3,96.7,1.1,1.1
2024,Piauí,94.8,95.7,3.9,1.0
2024,Piauí,95.8,,3.7,
2024,Piauí,95.7,,3.8,
2024,Piauí,96.0,,3.5,
2024,Piauí,98.8,97.4,1.1,2.3
2024,Piauí,98.8,97.4,1.1,2.3
2024,Piauí,99.0,100.0,1.0,0.0
2024,Piauí,95.9,96.4,3.5,1.4
2024,Piauí,95.9,96.5,3.6,1.4
2024,Piauí,96.0,95.4,3.5,1.4
2024,Ceará,99.2,97.0,0.6,1.2
2024,Ceará,99.2,96.9,0.6,1.2
2024,Ceará,99.4,97.7,0.5,0.6
2024,Ceará,99.6,88.4,0.2,9.9
2024,Ceará,99.6,88.5,0.2,9.8
2024,Ceará,,87.5,,10.7
2024,Ceará,97.9,97.1,1.1,1.0
2024,Ceará,97.9,97.0,1.1,1.0
2024,Ceará,98.0,97.9,1.2,0.4
2024,Ceará,99.2,,0.6,
2024,Ceará,99.2,,0.6,
2024,Ceará,99.4,,0.5,
2024,Ceará,99.4,98.1,0.5,1.5
2024,Ceará,99.4,98.1,0.5,1.5
2024,Ceará,100.0,95.1,0.0,2.4
2024,Ceará,99.2,96.9,0.6,1.2
2024,Ceará,99.2,96.8,0.6,1.2
2024,Ceará,99.4,97.7,0.5,0.6
2024,Rio Grande do Norte,90.1,81.4,8.7,11.8
2024,Rio Grande do Norte,90.2,81.3,8.6,11.8
2024,Rio Grande do Norte,89.8,83.2,9.1,10.2
2024,Rio Grande do Norte,100.0,91.4,0.0,7.8
2024,Rio Grande do Norte,100.0,91.3,0.0,7.7
2024,Rio Grande do Norte,,91.7,,8.1
2024,Rio Grande do Norte,86.2,77.6,11.4,13.8
2024,Rio Grande do Norte,86.2,77.5,11.4,13.9
2024,Rio Grande do Norte,85.8,80.3,10.5,11.0
2024,Rio Grande do Norte,87.9,,10.9,
2024,Rio Grande do Norte,87.2,,11.5,
2024,Rio Grande do Norte,89.9,,9.1,
2024,Rio Grande do Norte,98.7,96.2,1.1,2.8
2024,Rio Grande do Norte,98.7,96.2,1.1,2.8
2024,Rio Grande do Norte,98.3,94.4,1.7,2.8
2024,Rio Grande do Norte,87.5,79.2,11.0,13.1
2024,Rio Grande do Norte,86.9,79.0,11.5,13.2
2024,Rio Grande do Norte,89.7,83.1,9.2,10.3
2024,Paraíba,93.1,85.7,5.6,8.5
2024,Paraíba,93.0,86.0,5.7,8.3
2024,Paraíba,93.7,80.0,5.2,11.2
2024,Paraíba,99.4,94.7,0.6,4.4
2024,Paraíba,99.4,94.7,0.6,4.4
2024,Paraíba,,96.1,,2.6
2024,Paraíba,84.4,83.2,11.3,9.8
2024,Paraíba,84.4,83.4,11.4,9.7
2024,Paraíba,84.2,79.4,10.7,11.5
2024,Paraíba,92.5,77.0,6.3,2.1
2024,Paraíba,92.0,69.2,6.7,0.8
2024,Paraíba,94.3,94.7,4.9,5.3
2024,Paraíba,99.0,97.4,0.8,2.1
2024,Paraíba,99.0,97.4,0.8,2.1
2024,Paraíba,95.7,,3.9,
2024,Paraíba,91.6,83.9,6.9,9.4
2024,Paraíba,91.0,84.1,7.3,9.4
2024,Paraíba,93.7,80.0,5.2,11.2
2024,Pernambuco,96.9,96.3,2.8,3.0
2024,Pernambuco,97.1,96.5,2.6,2.9
2024,Pernambuco,96.1,93.3,3.6,5.1
2024,Pernambuco,96.8,91.0,3.2,6.8
2024,Pernambuco,96.8,91.3,3.2,6.0
2024,Pernambuco,,90.2,,9.1
2024,Pernambuco,96.9,96.3,2.8,3.0
2024,Pernambuco,97.5,96.5,2.2,2.9
2024,Pernambuco,92.9,93.6,6.2,4.7
2024,Pernambuco,96.1,94.0,3.5,1.2
2024,Pernambuco,96.0,,3.6,
2024,Pernambuco,96.4,94.0,3.4,1.2
2024,Pernambuco,99.0,97.7,0.9,2.0
2024,Pernambuco,99.0,97.7,0.9,2.0
2024,Pernambuco,96.9,97.4,2.9,2.6
2024,Pernambuco,96.2,96.1,3.4,3.1
2024,Pernambuco,96.2,96.3,3.4,3.0
2024,Pernambuco,96.1,93.2,3.6,5.1
2024,Alagoas,96.1,91.0,3.2,5.3
2024,Alagoas,95.8,91.1,3.4,5.3
2024,Alagoas,96.9,90.3,2.6,5.9
2024,Alagoas,,89.4,,8.7
2024,Alagoas,,89.4,,8.7
2024,Alagoas,92.8,90.2,5.5,5.5
2024,Alagoas,92.7,90.2,5.6,5.5
2024,Alagoas,95.5,90.3,3.7,5.9
2024,Alagoas,95.8,,3.4,
2024,Alagoas,95.4,,3.8,
2024,Alagoas,97.0,,2.5,
2024,Alagoas,98.8,97.4,1.0,2.3
2024,Alagoas,98.8,97.3,1.0,2.3
2024,Alagoas,97.6,100.0,2.4,0.0
2024,Alagoas,95.5,90.2,3.7,5.7
2024,Alagoas,95.0,90.2,4.1,5.7
2024,Alagoas,96.9,90.3,2.6,5.9
2024,Sergipe,93.4,92.9,5.8,5.5
2024,Sergipe,94.1,92.8,5.2,5.6
2024,Sergipe,90.9,94.9,8.2,3.7
2024,Sergipe,95.3,91.3,4.7,7.3
2024,Sergipe,95.3,90.6,4.7,8.1
2024,Sergipe,,92.7,,5.7
2024,Sergipe,94.3,92.1,4.9,6.0
2024,Sergipe,94.3,91.9,4.9,6.2
2024,Sergipe,96.3,95.3,3.0,3.3
2024,Sergipe,90.7,,8.3,
2024,Sergipe,90.8,,8.1,
2024,Sergipe,90.5,,8.5,
2024,Sergipe,98.9,97.7,1.0,2.0
2024,Sergipe,98.9,97.7,1.0,2.0
2024,Sergipe,98.5,,1.5,
2024,Sergipe,91.7,92.1,7.4,6.0
2024,Sergipe,92.0,91.9,7.0,6.2
2024,Sergipe,90.7,94.9,8.3,3.7
2024,Bahia,92.2,89.3,6.3,4.9
2024,Bahia,92.6,89.1,5.9,5.0
2024,Bahia,91.0,91.7,7.3,2.9
2024,Bahia,97.7,88.8,2.3,8.6
2024,Bahia,97.7,87.8,2.3,9.3
2024,Bahia,,96.1,,3.5
2024,Bahia,89.7,88.4,6.2,5.0
2024,Bahia,89.8,88.2,6.1,5.2
2024,Bahia,87.8,91.0,8.8,2.7
2024,Bahia,90.9,89.2,7.4,3.3
2024,Bahia,90.9,86.4,7.5,3.4
2024,Bahia,91.0,91.0,7.3,3.3
2024,Bahia,98.8,96.9,1.0,2.5
2024,Bahia,98.9,97.0,1.0,2.4
2024,Bahia,96.5,95.3,2.9,3.7
2024,Bahia,90.8,88.4,7.3,5.1
2024,Bahia,90.8,88.2,7.3,5.3
2024,Bahia,90.9,91.3,7.3,2.8
2024,Minas Gerais,96.3,88.2,3.1,6.6
2024,Minas Gerais,96.2,88.0,3.2,6.7
2024,Minas Gerais,97.8,94.3,1.9,3.5
2024,Minas Gerais,97.4,93.4,2.6,6.2
2024,Minas Gerais,97.4,93.3,2.6,6.3
2024,Minas Gerais,,93.7,,5.9
2024,Minas Gerais,94.2,86.9,4.5,7.1
2024,Minas Gerais,94.1,86.7,4.6,7.2
2024,Minas Gerais,96.9,94.3,2.3,2.6
2024,Minas Gerais,97.1,94.1,2.7,4.7
2024,Minas Gerais,97.0,94.1,2.7,4.8
2024,Minas Gerais,98.0,94.5,1.8,2.7
2024,Minas Gerais,99.0,96.0,1.0,2.8
2024,Minas Gerais,99.0,96.0,1.0,2.8
2024,Minas Gerais,98.9,96.6,0.7,2.0
2024,Minas Gerais,95.8,87.2,3.5,7.1
2024,Minas Gerais,95.7,87.0,3.6,7.2
2024,Minas Gerais,97.8,94.1,1.9,3.7
2024,Espírito Santo,96.8,96.7,3.0,2.2
2024,Espírito Santo,96.8,96.8,3.0,2.2
2024,Espírito Santo,97.4,95.4,2.4,3.3
2024,Espírito Santo,,92.6,,6.5
2024,Espírito Santo,,92.6,,6.6
2024,Espírito Santo,,92.8,,6.0
2024,Espírito Santo,98.3,96.9,1.5,1.9
2024,Espírito Santo,98.3,96.9,1.5,1.9
2024,Espírito Santo,98.6,97.6,1.3,1.5
2024,Espírito Santo,96.0,,3.8,
2024,Espírito Santo,95.9,,3.9,
2024,Espírito Santo,97.3,,2.6,
2024,Espírito Santo,99.3,97.7,0.7,1.9
2024,Espírito Santo,99.4,98.0,0.6,1.8
2024,Espírito Santo,96.9,95.2,2.3,2.3
2024,Espírito Santo,96.4,96.5,3.4,2.3
2024,Espírito Santo,96.3,96.6,3.5,2.2
